!CSV A.01.01
!Keysight Technologies,N5242B,MY58422168,A.13.50.09
!Date: Friday, July 09, 2021 19:34:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd11(DB),Sdd11(DEG),Sdd12(DB),Sdd12(DEG),Sdc11(DB),Sdc11(DEG),Sdc12(DB),Sdc12(DEG),Sdd21(DB),Sdd21(DEG),Sdd22(DB),Sdd22(DEG),Sdc21(DB),Sdc21(DEG),Sdc22(DB),Sdc22(DEG),Scd11(DB),Scd11(DEG),Scd12(DB),Scd12(DEG),Scc11(DB),Scc11(DEG),Scc12(DB),Scc12(DEG),Scd21(DB),Scd21(DEG),Scd22(DB),Scd22(DEG),Scc21(DB),Scc21(DEG),Scc22(DB),Scc22(DEG)
1575000000,-14.089838,-159.40317,-44.319614,150.51428,-43.448441,-9.7656536,-55.703419,-44.176273,23.753595,161.46664,-3.2324493,170.09598,-33.042149,-111.26991,-40.089718,-54.319775,-21.830637,87.544518,-43.963673,141.93494,-3.1550145,-23.603146,-30.84581,71.480347,-1.5238001,62.081783,-22.967319,103.57065,8.6269903,175.30385,-8.6384573,139.95763
1580000000,-13.796314,-159.5087,-44.563576,151.52762,-45.568054,-12.506269,-54.289162,-51.096378,23.815973,161.6284,-3.1767459,170.11414,-27.706013,-117.4341,-33.329884,-74.966187,-20.919773,92.144363,-43.039429,132.81059,-3.1365888,-24.009733,-31.632961,70.093407,-0.66482729,66.579575,-21.486658,101.42085,8.749361,176.33365,-8.7534914,144.52203
1585000000,-13.599586,-160.76852,-43.476845,149.81508,-47.498356,-35.07579,-52.316902,-75.636147,23.883705,161.48523,-3.2605531,169.50787,-22.321747,-141.66133,-28.936365,-84.603439,-20.211876,89.601997,-43.536083,124.29962,-3.1536939,-24.378502,-32.519615,68.402824,0.21240534,63.584351,-21.813536,89.015846,8.923871,176.68787,-8.5846825,148.50183
1590000000,-13.485576,-161.54611,-44.850716,157.33269,-47.487461,-54.728477,-50.651493,-72.891884,23.912888,161.52745,-3.3220313,170.17236,-20.144684,-128.64117,-28.535522,-99.11364,-19.284372,84.492989,-43.179638,109.58535,-3.206706,-24.703321,-33.451157,70.527756,0.94343334,58.001713,-23.25069,76.125771,9.101409,176.78136,-8.2907991,151.91168
1595000000,-13.453364,-161.59196,-44.644093,156.30611,-54.141834,-26.976255,-50.384628,-85.316689,23.942514,161.52904,-3.278646,170.54651,-22.410048,-158.67372,-29.421875,-109.32718,-19.459351,75.613708,-47.259079,94.716995,-3.2292466,-24.925514,-33.656578,76.676819,0.93230349,48.017933,-25.305803,61.718647,9.2378054,176.2037,-7.638896,152.7597
1600000000,-13.143661,-161.40622,-44.8494,157.46925,-54.736294,-42.416615,-54.318821,-80.011108,23.980049,161.54195,-3.31865,170.26189,-22.245903,-137.89143,-29.783674,-95.82354,-20.71945,68.615761,-54.23933,63.031219,-3.2366354,-24.979824,-33.405891,78.047256,-0.41997829,40.516659,-30.382832,27.770927,9.3031006,175.827,-7.3701944,150.93581
1605000000,-12.856911,-162.9662,-44.52404,160.04536,-49.287266,-46.764252,-49.617508,-66.624641,24.043472,161.56622,-3.3179102,170.57149,-21.422697,-157.94914,-26.706553,-83.638657,-21.97555,72.301071,-60.586815,-142.16257,-3.2621744,-25.103416,-33.318127,75.860184,-2.2698259,43.782864,-38.642475,-81.054939,9.3467569,175.29802,-7.4998517,149.797
1610000000,-12.748677,-164.74756,-46.278877,155.06047,-51.0107,-84.210396,-48.88987,-83.201637,24.114628,161.26567,-3.3004055,170.81023,-18.9256,-131.02736,-23.659676,-89.878693,-22.151661,81.605995,-49.392723,-144.16704,-3.2864058,-25.224297,-33.682407,70.870712,-2.6067712,53.523392,-30.293821,-145.05466,9.3789015,175.19696,-7.6422825,150.83559
1615000000,-12.591528,-166.4491,-44.965641,172.29668,-50.055706,-85.39653,-46.794544,-80.760826,24.162058,160.97496,-3.3064992,170.88562,-16.143234,-142.1489,-22.500214,-100.95344,-21.938505,84.570465,-47.02026,-156.65569,-3.2954099,-25.357876,-34.117233,73.07312,-2.3640175,60.339928,-26.548803,-160.81926,9.4557762,175.37006,-7.5920129,151.78474
1620000000,-12.58418,-167.99487,-44.625278,161.13557,-50.606956,-111.50893,-47.772091,-90.572227,24.172953,160.71831,-3.2817218,171.08249,-14.683178,-145.63541,-21.953161,-107.91318,-21.425198,88.866226,-43.563259,-151.12511,-3.3280916,-25.429983,-33.983337,73.32708,-1.5571026,64.398926,-24.123735,-171.11951,9.5452757,174.91342,-7.5194564,152.53925
1625000000,-12.484735,-169.34381,-44.045647,165.87476,-50.482189,-135.2897,-47.870796,-96.892761,24.209984,160.54077,-3.2299442,171.60626,-15.12055,-153.55913,-20.928877,-112.98772,-20.554621,90.304863,-42.342018,-158.88586,-3.3259687,-25.636148,-34.527271,74.168785,-0.86113453,65.748306,-22.243153,-176.99695,9.6255646,174.65063,-7.4453468,153.5677
1630000000,-12.459387,-170.27391,-45.628414,164.10815,-47.371723,-166.99945,-45.000088,-110.18112,24.274137,160.11519,-3.114372,171.95032,-14.36479,-166.73459,-20.082842,-119.00729,-19.925726,89.866852,-40.409634,-168.40544,-3.353693,-25.547985,-34.60313,76.370697,-0.23569873,66.712791,-20.701555,176.69867,9.6736088,174.39694,-7.3142366,154.08546
1635000000,-12.298007,-172.22037,-42.980839,165.15359,-45.020706,-169.0822,-45.518032,-113.75117,24.304464,159.94032,-3.0501602,171.55833,-14.514985,176.58344,-19.839621,-126.13421,-19.565496,89.386246,-40.624046,-167.65976,-3.4034708,-25.739292,-34.619507,76.579697,0.443369,67.700844,-20.240908,170.44513,9.740016,174.20724,-7.2720928,154.61636
1640000000,-12.348644,-174.34418,-44.379555,170.82211,-43.653461,162.2674,-42.83886,-119.65337,24.353893,159.30652,-2.9268188,172.20999,-14.532984,-179.69426,-18.577524,-129.79099,-18.502005,86.171906,-38.934311,-173.30251,-3.4121971,-25.781334,-35.29406,79.329857,1.398945,64.924225,-18.849678,169.41673,9.8017759,173.71989,-7.005136,156.07211
1645000000,-12.508522,-175.78609,-41.916527,166.31512,-41.938675,146.0067,-42.727192,-138.46288,24.330156,159.02356,-2.675173,171.65526,-13.030227,165.37032,-17.805216,-141.39099,-18.412178,81.767807,-37.833603,-179.37196,-3.4431767,-25.830372,-35.523766,85.843422,1.6258621,60.216873,-17.492149,160.59407,9.8489275,173.05592,-6.6073513,155.31686
1650000000,-12.571432,-176.41492,-40.865215,162.74442,-40.32122,132.88966,-42.152519,-149.17641,24.312605,158.65216,-2.5306931,170.44344,-12.588075,162.41644,-17.713593,-154.13545,-18.842985,79.517715,-36.933155,176.16861,-3.4723747,-26.058319,-34.281769,85.672455,1.6361787,58.532536,-16.577387,151.58434,9.869525,172.68808,-6.3995562,152.64088
1655000000,-12.55384,-177.20699,-40.517944,157.5415,-40.000977,121.54635,-44.117638,-158.74146,24.319483,158.52242,-2.5322266,169.19164,-11.692514,146.56766,-17.891291,-161.06482,-18.854795,79.707306,-37.132816,165.05716,-3.4884274,-25.797102,-34.236618,86.923927,1.7119806,58.745064,-16.585947,144.64258,9.9284315,172.17226,-6.4229326,151.48811
1660000000,-12.499878,-178.51216,-39.62785,150.19919,-37.888714,122.1574,-43.055702,-159.37057,24.339251,158.35085,-2.4785571,167.93965,-11.565721,140.11571,-18.219034,-166.11227,-18.752172,79.004227,-37.084782,159.88959,-3.4816024,-25.916838,-33.729156,84.775345,1.9545078,59.908081,-16.26758,138.54463,9.9863253,171.73512,-6.5184736,150.43303
1665000000,-12.53415,-179.76166,-39.546387,144.15443,-37.014774,104.05516,-44.431038,-168.58682,24.330513,157.90694,-2.4871817,166.88087,-11.597068,132.96797,-18.500401,-175.22484,-18.388111,81.906708,-36.843273,156.42642,-3.5486162,-26.033922,-33.632164,83.913002,2.4231784,61.018623,-16.109919,132.55591,10.028216,171.11172,-6.5563922,149.44777
1670000000,-12.590272,178.8826,-39.629616,139.15259,-35.860294,97.357635,-45.545235,-176.43629,24.335472,157.56868,-2.5861106,165.55769,-12.193826,128.78993,-19.084839,178.5957,-17.943203,81.244804,-37.115406,151.08136,-3.5806553,-25.843899,-33.056229,83.578262,3.2055581,60.746254,-16.141996,126.30965,10.070057,170.22653,-6.6444421,148.41687
1675000000,-12.698596,177.25404,-39.714695,138.06522,-34.729744,91.322243,-46.023396,178.69054,24.350254,157.25552,-2.6498234,165.1543,-10.320616,112.97169,-19.688601,175.89969,-17.199877,80.792,-37.092419,147.6456,-3.6176205,-25.640587,-32.636852,82.692726,4.1386285,60.171673,-16.100958,123.90192,10.072303,168.98697,-6.8279672,147.11771
1680000000,-13.015083,175.4149,-39.821018,133.933,-33.652836,75.77166,-45.591728,178.29565,24.293877,156.61043,-2.7707224,163.97903,-10.187243,98.142647,-20.386892,172.69061,-16.105894,79.2985,-36.541573,143.51805,-3.6309502,-25.155766,-32.182892,79.4245,5.3230391,56.350422,-15.942242,118.23792,9.9234648,167.66479,-7.1741405,145.89796
1685000000,-13.633856,175.44585,-39.673672,125.44719,-32.948074,61.685196,-47.652828,172.0782,24.184029,156.22406,-2.918128,163.47351,-10.196514,78.780571,-21.22205,172.36426,-15.369241,72.488228,-36.815369,132.61658,-3.5690372,-24.716465,-32.194172,72.692513,6.2256918,47.902512,-16.14052,111.13268,9.6607218,167.20526,-7.6171136,146.06813
1690000000,-13.997705,177.99223,-40.048725,119.60661,-33.200264,49.195045,-48.595062,177.10793,24.069021,156.56424,-3.0680649,163.25471,-10.913618,68.620483,-21.25095,173.70924,-15.133147,63.187992,-37.659348,130.81616,-3.4645553,-24.657518,-32.350739,71.224846,6.4609847,37.696243,-16.591179,106.87149,9.4163218,168.33159,-7.84939,148.0285
1695000000,-13.954742,-178.34149,-41.242851,120.00219,-34.312485,42.789928,-45.781136,171.75987,24.025713,157.26244,-3.2003918,163.71121,-12.266594,49.946865,-21.188528,174.68782,-15.45829,56.862267,-37.866314,130.89951,-3.402653,-24.927683,-32.874706,67.591782,6.093123,30.164038,-17.196327,105.09048,9.3322592,169.52106,-7.9820738,149.8112
1700000000,-13.714955,-176.26729,-41.27705,127.03689,-34.480957,38.276772,-47.162067,167.08179,24.051765,157.81261,-3.1824265,164.13246,-13.241404,45.903797,-21.150303,171.94691,-15.750973,52.002373,-37.455509,133.03841,-3.3336835,-25.461819,-33.384995,64.716171,5.6409597,24.832504,-17.372471,105.27087,9.3380022,170.83821,-8.0773182,151.08928
1705000000,-13.40406,-174.85408,-41.253437,124.04576,-34.88258,26.315313,-47.496368,-178.83249,24.080816,158.19182,-3.193856,163.79813,-15.070086,38.712055,-20.925518,171.55225,-16.443005,48.200531,-38.069988,132.13135,-3.3197007,-25.893751,-33.396755,64.720749,5.0738511,20.623755,-17.489845,104.63323,9.4167013,172.06291,-8.0595551,152.59009
1710000000,-13.093181,-174.38947,-40.632248,123.56745,-35.394184,21.796045,-48.593609,166.9131,24.118959,158.42706,-3.2524266,163.55365,-14.472618,30.793837,-20.899237,169.33842,-16.933956,45.399796,-37.765495,131.06165,-3.3006506,-26.446735,-33.598915,64.762138,4.4667583,17.580454,-17.515236,104.25751,9.5962248,172.93269,-8.0522738,153.84198
1715000000,-12.784354,-174.07632,-42.192532,119.65785,-36.407486,19.266182,-46.997345,168.88754,24.180536,158.7372,-3.3374996,163.31255,-18.325218,14.265797,-20.759251,165.77536,-17.58585,44.502842,-38.143284,129.39854,-3.3332274,-26.717634,-33.595821,61.528973,3.7822032,16.009623,-17.341799,104.37511,9.716773,173.16341,-8.0269356,154.29559
1720000000,-12.516892,-174.73944,-42.077671,112.91933,-36.656929,17.412508,-47.669098,157.73505,24.254892,158.75525,-3.4114349,163.33655,-19.593307,23.429287,-20.904696,162.74416,-18.339882,45.883686,-37.359001,130.19591,-3.34742,-27.314987,-33.870007,59.663956,3.154834,18.003719,-16.741682,102.61332,9.88482,173.58572,-8.0701675,155.37392
1725000000,-12.196631,-175.66803,-41.322971,113.38252,-37.541378,17.750486,-47.017315,160.29121,24.320192,158.68802,-3.4158454,163.23965,-20.40444,24.101587,-20.987915,160.9451,-18.183764,50.38063,-36.575195,125.79205,-3.3861175,-27.683138,-34.302647,57.291504,3.1104441,21.665333,-16.134682,98.711578,10.035209,173.76834,-8.084569,156.92828
1730000000,-12.058355,-177.04239,-42.225086,114.36186,-36.990341,18.916225,-47.921696,160.8434,24.372423,158.41216,-3.4797988,163.24872,-22.686695,41.08952,-21.101639,158.91998,-17.967812,52.928814,-36.798508,124.48243,-3.4030426,-27.943708,-34.577923,57.595448,3.5150495,23.300947,-15.872121,94.383446,10.200826,173.60878,-8.0907288,158.41205
1735000000,-12.082983,-178.26302,-41.759045,106.48981,-37.509853,24.976841,-46.907646,147.88544,24.392456,158.43178,-3.5622044,163.49139,-20.798506,35.713272,-21.0273,154.3085,-17.235363,54.329479,-36.117996,119.51976,-3.4114165,-28.457197,-35.133602,53.882111,4.2009449,23.834253,-15.653812,89.917679,10.326863,173.63228,-7.9629297,160.95399
1740000000,-11.917503,-177.82642,-42.192162,110.79932,-36.480328,21.121065,-47.284317,154.45735,24.414968,158.38278,-3.6480906,164.07494,-17.623749,26.680901,-20.885855,149.89008,-16.733269,51.315548,-35.987595,113.65867,-3.4387233,-28.801149,-36.094479,50.947689,4.8254151,20.24815,-15.131869,84.504707,10.497718,173.88383,-7.6120143,162.75201
1745000000,-11.726104,-178.07076,-42.084606,110.25667,-36.07296,20.881096,-46.520111,135.55592,24.463877,158.62921,-3.6197228,164.7245,-16.280237,31.147381,-21.563614,144.85309,-16.166441,47.63205,-35.199574,105.98398,-3.4952316,-29.575975,-36.897835,53.993916,5.238142,16.052212,-14.917531,75.647766,10.77192,173.64275,-7.1223574,163.73949
1750000000,-11.458192,-178.84314,-42.373631,116.95646,-35.18951,18.167208,-48.692299,131.38564,24.543427,158.41811,-3.5183806,164.64279,-14.577675,17.866192,-22.30924,140.15421,-15.941043,43.367863,-35.699627,99.132851,-3.6337874,-30.181192,-38.296677,64.942299,5.4118533,9.8154774,-15.130823,65.771042,11.013201,172.5909,-6.6104407,162.19019
1755000000,-11.236856,-179.9003,-42.244827,117.61024,-35.652927,11.716957,-48.048042,133.96358,24.607767,158.23738,-3.4506075,165.14346,-18.77309,10.027242,-22.784538,137.54338,-15.82348,36.586395,-35.386417,91.194122,-3.7415507,-30.18107,-37.900249,74.358253,5.3485804,3.2887416,-15.713329,57.545273,11.134575,171.06961,-6.2903447,159.93694
1760000000,-10.887071,178.5901,-41.691307,128.71574,-34.651352,6.7002182,-50.760353,107.347,24.68185,157.97714,-3.2870152,164.76752,-14.855888,5.644278,-24.319139,133.69133,-16.41474,29.769871,-36.346382,85.690147,-3.8717296,-30.118706,-37.060596,82.571762,4.6739573,-3.8944583,-16.994221,48.088913,11.24583,169.50974,-6.1357365,156.70555
1765000000,-10.812264,176.51859,-41.521111,119.24947,-35.62656,3.5473325,-55.500443,92.018219,24.751432,157.59138,-3.2324414,163.56578,-15.681273,1.1097623,-26.222454,143.77309,-17.661232,28.442179,-37.590309,82.379692,-3.9467685,-29.629026,-35.438309,79.185463,3.3475232,-5.0629177,-18.813219,46.124985,11.254602,168.34573,-6.3796144,154.08405
1770000000,-10.875735,174.97627,-41.388943,108.87112,-36.884254,-2.994041,-54.072598,171.47054,24.783424,157.08115,-3.3286321,162.57785,-19.418613,-4.3293552,-25.804661,154.19583,-18.567997,33.289646,-39.239147,84.096039,-3.9698064,-29.454027,-35.405354,76.363693,2.4916077,0.057062075,-19.686661,48.65694,11.243546,167.55522,-6.6420741,153.50912
1775000000,-10.797835,173.15546,-40.533501,105.9084,-38.26104,1.1090667,-51.386753,153.15872,24.809841,156.813,-3.3869283,162.25487,-21.742477,-17.639473,-25.458447,158.41168,-18.459284,39.203209,-39.595676,88.34066,-4.0401945,-29.334782,-35.212624,74.89463,2.7408485,5.4889307,-20.669779,51.961704,11.236774,166.39534,-6.8141112,153.32198
1780000000,-10.79341,171.57358,-40.275112,107.54767,-37.253426,10.931224,-52.715534,157.33829,24.815807,156.18616,-3.4626088,161.8739,-21.609272,-20.523178,-24.58033,160.57401,-17.385065,40.209938,-39.788582,80.865036,-4.0842543,-29.12352,-35.018394,73.357864,3.5136509,7.9616184,-20.588205,53.33353,11.225064,165.5009,-6.8544526,153.73265
1785000000,-10.867523,170.24608,-40.32835,109.29163,-36.822433,1.3773105,-54.096436,171.42386,24.792242,155.83504,-3.4748652,161.77303,-18.205938,15.110286,-24.399658,163.96187,-16.763517,40.020012,-39.7295,90.129929,-4.10146,-28.706892,-35.132534,73.407959,4.3382277,6.6975594,-21.4519,55.280582,11.157901,164.55765,-6.8331027,153.06247
1790000000,-11.127628,169.8744,-40.026279,104.22546,-35.804462,4.7875853,-50.027195,161.43845,24.748354,155.64009,-3.5321925,161.00865,-18.706791,7.2921987,-22.879078,164.43729,-16.291187,34.965145,-40.155117,91.262321,-4.0895405,-28.293591,-34.565521,75.995094,4.8741531,1.661527,-21.501255,60.884621,10.974746,164.21506,-6.9030042,151.14296
1795000000,-11.172881,170.75484,-40.759644,103.1634,-35.758957,1.5483063,-48.397038,155.40469,24.72327,155.71349,-3.6199636,160.41026,-18.852596,-17.287094,-22.169205,159.17403,-16.302767,30.606827,-39.145054,94.189781,-4.0033607,-28.349852,-34.082958,71.224892,4.9080362,-2.6846433,-20.324137,65.524666,10.906793,164.84036,-7.2465286,150.63272
1800000000,-11.119716,171.41113,-40.396702,97.881882,-36.563221,-5.1896515,-47.166428,146.11217,24.729729,155.89316,-3.7674384,160.26012,-17.685284,-17.623449,-21.864082,153.91086,-16.368452,30.319677,-38.195381,93.353218,-3.9606149,-28.839102,-34.030331,67.041298,5.0999098,-4.4841552,-18.893116,59.896217,10.933434,165.70734,-7.5618796,151.80635
1805000000,-10.987376,171.83385,-41.778866,93.048897,-37.032112,-5.17941,-50.014782,157.21634,24.754913,156.19345,-3.9084029,160.34746,-18.043724,-22.08514,-21.899668,149.36722,-15.542614,28.816141,-37.122818,83.001869,-3.997664,-29.317284,-34.154282,64.073227,5.697598,-7.3040652,-17.867208,49.542374,11.112986,165.92084,-7.5564485,153.1326
1810000000,-10.804662,172.03961,-41.5718,91.597397,-36.061295,-2.5864258,-47.572678,126.00223,24.807644,156.32112,-4.0248704,160.81102,-16.826715,-29.129528,-21.795031,142.08769,-15.077866,20.343502,-36.579296,72.254318,-4.0865316,-29.548393,-34.296173,66.439217,6.0249324,-16.639502,-18.366709,34.158375,11.223298,165.17876,-7.5620317,152.34409
1815000000,-10.561904,171.65334,-42.08744,88.127594,-35.53175,-7.9359636,-49.630314,127.85851,24.876528,156.31404,-4.049624,161.30881,-18.423147,-11.653743,-22.646482,137.87294,-15.57428,12.466909,-38.34074,64.879387,-4.1216574,-29.363718,-34.217873,63.553677,5.4538913,-24.897739,-19.696285,24.30521,11.227739,165.18956,-7.9482107,152.11899
1820000000,-10.302443,170.32874,-41.349304,94.771866,-35.488163,-11.615809,-50.81871,132.70229,24.948334,156.09459,-4.138124,161.44321,-16.296032,-20.099352,-23.647337,138.1436,-16.40564,5.855968,-38.934437,55.559662,-4.1262178,-29.611008,-33.651337,55.632595,4.6398888,-30.067699,-20.948118,18.141737,11.322638,165.14127,-8.3460789,154.25296
1825000000,-10.199374,169.4454,-42.044628,87.314865,-35.688099,-14.366745,-53.143986,114.07993,24.987656,155.93947,-4.248477,162.3326,-14.733171,-37.826508,-25.016399,142.32791,-17.483292,2.041486,-40.145378,51.016521,-4.0896473,-29.892248,-34.41959,49.634171,3.5299351,-33.911087,-22.520922,7.2326546,11.39219,165.29312,-8.6392775,158.5323
1830000000,-9.9966526,168.85611,-43.59668,91.933548,-35.740211,-21.236549,-50.974216,142.72711,25.058792,155.80896,-4.2429476,163.4081,-16.472837,-44.082306,-25.424582,150.23285,-18.754076,2.718014,-41.296867,47.006321,-4.1418309,-30.589123,-35.267723,43.269154,2.1781948,-34.644241,-24.85478,-4.1699958,11.594652,165.87206,-8.4206963,164.36435
1835000000,-9.8524895,167.4263,-44.419308,91.443069,-37.385391,-26.598742,-49.645298,164.01675,25.129,155.28746,-4.1237273,165.04764,-18.210169,-68.240952,-23.532131,163.61407,-20.437984,9.1156683,-45.702419,43.525948,-4.2671971,-31.722521,-37.966064,34.001537,0.62853903,-27.7757,-31.004347,-37.039829,12.009646,165.44232,-7.2837558,169.7858
1840000000,-9.6907778,165.53204,-42.988503,109.27004,-38.872887,-21.314293,-47.653507,156.1857,25.181881,154.74506,-3.734612,165.06284,-18.996117,-46.658081,-21.061234,156.35965,-19.981865,23.879007,-50.937538,81.000984,-4.6152334,-31.853743,-43.23629,61.99799,1.0854201,-11.621597,-32.018406,144.0864,12.392696,161.76016,-5.7577138,165.49974
1845000000,-9.7295418,163.74112,-41.881805,108.82304,-36.578533,-21.004099,-48.67514,134.07921,25.182564,154.13992,-3.5016203,163.34428,-20.846296,-35.305351,-20.697699,144.44806,-18.076813,27.04874,-42.496265,102.06249,-4.7946315,-29.682428,-37.631187,95.374779,2.8950229,-9.535224,-23.154121,102.27866,12.131806,158.37128,-5.4828,156.08362
1850000000,-9.8571663,162.60016,-40.828373,100.39854,-36.768105,-24.91371,-46.203808,135.01677,25.161665,153.57318,-3.5780225,161.44183,-17.447927,-70.208328,-21.657621,141.4157,-17.332968,24.455179,-41.162323,94.515915,-4.6090202,-28.455263,-34.753922,84.433151,4.085865,-13.477352,-21.801517,75.618713,11.699546,157.67538,-6.1948695,150.9044
1855000000,-9.9057055,162.96701,-41.258503,103.05366,-37.532055,-39.634766,-50.62685,139.08455,25.146429,153.76707,-3.7293649,160.44586,-18.239647,-72.11306,-21.405344,141.65378,-16.747719,21.32485,-41.288242,86.65654,-4.5153112,-28.729067,-34.440311,75.730034,4.7838597,-17.936665,-21.798101,64.214943,11.600994,158.8123,-6.8422647,150.27263
1860000000,-9.814599,162.90376,-40.584145,97.726067,-38.751369,-27.324305,-46.129391,130.45667,25.147921,153.79517,-3.8371582,159.90594,-19.779388,-64.774788,-20.889486,138.15268,-16.186357,14.618313,-40.927441,85.39077,-4.5140495,-29.280052,-34.647129,69.908089,5.0539908,-25.183605,-21.943398,59.536415,11.678485,159.31779,-7.1486926,151.04758
1865000000,-9.5965176,162.2569,-40.2864,95.925858,-38.840916,-26.203981,-47.017105,132.33469,25.209736,153.81705,-4.0004573,159.83499,-18.751577,-72.979057,-20.78602,135.53236,-16.411993,10.295696,-40.963821,81.801613,-4.5537543,-29.730097,-34.579914,66.684685,4.8553605,-30.037117,-21.719557,55.814838,11.737563,159.31627,-7.3898282,151.66357
